Date,Event Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Location of event,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Type of education facility,Attacks on Schools,Attacks on Universities,Military Occupation of Education facility,Arson attack on education facility,Forced Entry into education facility,Damage/Destruction To Ed facility Event,Attacks on Students and Teachers,Educators Killed,Educators Injured,Educators Kidnapped,Educators Arrested,Known Educators Kidnap Or Arrest Outcome,Students Attacked in School,Students Killed,Students Injured,Students Kidnapped,Known Student Kidnap Or Arrest Outcome,Students Arrested,Sexual Violence Affecting School Age Children,SiND Event ID,Date Event Entered,Date Event Modified
2023-09-10,,Ukraine,UKR,Kyiv Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,85871,2024-12-05,2025-07-05
2023-09-10,,Ukraine,UKR,Kyiv Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,Pre-School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,85872,2024-12-05,2025-07-05
2023-09-09,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,Secondary School,1,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41520,2023-10-31,2025-01-10
2023-09-09,,Myanmar,MMR,Kachin State,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Artillery,School: No Further Details,1,0,0,0,0,1,True,0,1,0,0,,1,0,0,0,,0,0,41521,2023-10-31,2025-01-10
2023-09-09,,Mali,MLI,Kidal,,,censored,Education Building ,No Information,No Information,Arson,Primary School,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41563,2023-11-02,2024-11-24
2023-09-09,,Sudan,SDN,North Darfur,,,censored,Education Building ,Multiple,"Rapid Support Forces, Sudanese Armed Forces",Firearms,Secondary School,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,63559,2024-08-09,2026-03-10
2023-09-09,,South Sudan,SSD,Western Equatoria,,,censored,Home,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,63735,2024-08-09,2026-03-10
2023-09-08,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41519,2023-10-31,2025-01-10
2023-09-08,,Afghanistan,AFG,Panjshir Province,,,censored,On Way To or From School,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,41799,2023-11-11,2024-11-24
2023-09-08,,Syria,SYR,Aleppo Governorate,,,censored,Unspecified Location,NSA,Militia,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,1,Killed,0,0,0,0,,0,0,41819,2023-11-12,2024-11-24
2023-09-08,,Yemen,YEM,Al Mahwit Governorate,,,censored,Unspecified Location,NSA,Shia al-Houthi rebels,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,1,0,NoInformation,0,0,0,0,,0,0,41965,2023-11-19,2024-11-24
2023-09-07,,Nigeria,NGA,Lagos State,,,censored,Education Building ,Police,Nigeria Police Force,"Tasers, Live and Rubber Bullets",University,0,1,0,0,0,0,True,0,0,0,0,,0,0,0,0,NoInformation,2,0,38059,2023-04-09,2026-03-10
2023-09-07,,Myanmar,MMR,Mandalay,,,censored,Education Building ,NSA,Unidentified Armed Actor,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41517,2023-10-31,2024-11-24
2023-09-07,,Myanmar,MMR,Kayin State,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Aerial Bomb: Plane,Secondary School,1,0,0,0,0,1,True,1,0,0,0,,5,4,0,0,,0,0,41518,2023-10-31,2024-11-24
2023-09-07,,Ethiopia,ETH,Tigray,,,censored,Other,Police,Ethiopian Police,Firearms,Not Applicable,0,0,0,0,0,0,False,0,1,0,1,NoInformation,0,0,0,0,,0,0,41546,2023-11-01,2024-11-24
2023-09-07,,Kenya,KEN,Rift Valley,,,censored,Education Building ,NSA,Militia,Firearms,Primary School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41548,2023-11-01,2024-11-24
2023-09-07,,Haiti,HTI,West,,,censored,Unspecified Location,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,41971,2023-11-19,2024-11-24
2023-09-06,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Other,People's Defence Force (Myanmar),Unspecified Explosive,School: No Further Details,1,0,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41513,2023-10-31,2024-11-24
2023-09-06,,Myanmar,MMR,Tanintharyi Region,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,41514,2023-10-31,2024-11-24
2023-09-06,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41515,2023-10-31,2025-01-10
2023-09-06,,Myanmar,MMR,Magway,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41516,2023-10-31,2025-01-10
2023-09-06,,Pakistan,PAK,Sindh,,,censored,Unspecified Location,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,1,0,,0,0,41817,2023-11-12,2024-11-24
2023-09-06,,Nigeria,NGA,Ekiti State,,,censored,Education Building ,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,1,0,0,,0,0,41943,2023-11-17,2025-01-10
2023-09-06,,Yemen,YEM,Ibb Governorate,,,censored,Education Building ,NSA,Shia al-Houthi rebels,No Information on the Weapon Used,School: No Further Details,1,0,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,61204,2024-08-01,2026-03-10
2023-09-06,,Yemen,YEM,Ibb Governorate,,,censored,Education Building ,NSA,Shia al-Houthi rebels,No Information on the Weapon Used,School: No Further Details,1,0,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,61205,2024-08-01,2026-03-10
2023-09-05,,Cameroon,CMR,Northwest,,,censored,Education Building ,NSA,Unidentified Armed Actor,Arson,Primary School,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41507,2023-10-30,2024-11-24
2023-09-05,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Other,People's Defence Force (Myanmar),Rocket,University,0,1,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41512,2023-10-31,2024-11-24
2023-09-05,,Yemen,YEM,Amanat Al Asimah,,,censored,Education Building ,NSA,Shia al-Houthi rebels,Unarmed Perpetrator,Not Applicable,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,0,,0,0,41964,2023-11-19,2024-11-24
2023-09-05,,Syria,SYR,Idleb Governorate,,,censored,Education Building ,Government: Military,Syrian Armed Forces,Rocket,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,62932,2024-08-08,2026-03-10
2023-09-05,,India,IND,Telangana,,,censored,Education Building ,Police,India Police,No Information on the Weapon Used,University,0,1,0,0,0,0,True,0,0,0,0,,0,0,0,0,NoInformation,1,0,84361,2024-10-07,2026-03-10
2023-09-04,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41511,2023-10-31,2024-11-24
2023-09-04,,Pakistan,PAK,Balochistan,,,censored,Private Travel,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,41815,2023-11-12,2024-11-24
2023-09-04,,Yemen,YEM,Ibb Governorate,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,1,1,False,0,0,0,0,,0,0,0,0,,0,0,41963,2023-11-19,2024-11-24
2023-09-03,,Cameroon,CMR,Northwest,,,censored,On Way To or From School,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,False,2,0,0,0,,0,0,0,0,,0,0,41505,2023-10-30,2025-01-10
2023-09-03,,OPT,PSE,Jerusalem District,,,censored,Education Building ,Government: Military,Israeli Defence Forces,Firearms,Secondary School,1,0,0,0,0,0,True,0,0,0,0,,0,0,0,0,,0,0,65936,2024-08-19,2026-03-10
2023-09-02,,Ukraine,UKR,Dnipropetrovsk Oblast,,,censored,Remote Threat,No Information,No Information,Not Applicable: No Direct Violence,Pre-School,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,40399,2023-09-09,2024-11-24
2023-09-02,,Myanmar,MMR,Magway,,,censored,Unspecified Location,Other,People's Defence Force (Myanmar),Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,18,"Escaped, StillInCaptivity",0,0,0,0,,0,0,41495,2023-10-30,2025-01-10
2023-09-02,,Myanmar,MMR,Magway,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,Primary School,1,0,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41496,2023-10-30,2025-01-10
2023-09-02,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Other,People's Defence Force (Myanmar),Rocket,School: No Further Details,0,0,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,41510,2023-10-31,2024-11-24
2023-09-02,,Afghanistan,AFG,Bamyan Province,,,censored,Education Building ,Government: Military,Islamic Emirate of Afghanistan,Firearms,School: No Further Details,1,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,45209,2024-03-25,2024-11-24
2023-09-01,,Mali,MLI,Kidal,,,censored,Education Building ,No Information,No Information,Unarmed Perpetrator,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41561,2023-11-02,2024-11-24
2023-09-01,,Niger,NER,Tillabéri Region,,,censored,Unspecified Location,NSA,Islamic State of the Greater Sahara,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,41566,2023-11-02,2024-11-24
2023-09-01,,Myanmar,MMR,Tanintharyi Region,,,censored,Education Building ,Multiple,"Myanmar Armed Forces, People's Defence Force (Myanmar)","Arson, Firearms",School: No Further Details,1,0,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,57916,2024-07-20,2024-11-24
2023-09-01,,India,IND,Manipur,,,censored,Other,No Information,No Information,Unspecified IED,School: No Further Details,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,84401,2024-10-08,2026-03-10
2023-08-31,,Ukraine,UKR,Dnipropetrovsk Oblast,,,censored,Remote Threat,No Information,No Information,Not Applicable: No Direct Violence,School: No Further Details,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,40395,2023-09-09,2026-03-05
2023-08-31,,Myanmar,MMR,Bago Region,,,censored,Public Building,Multiple,"Karen National Defence Organisation, Karen National Liberation Army, Local Defense Forces, Myanmar Armed Forces","Artillery, Firearms",School: No Further Details,1,0,1,0,1,1,False,0,0,0,0,,0,0,0,0,,0,0,40658,2023-09-29,2025-02-14
2023-08-31,,Haiti,HTI,West,,,censored,Education Building ,Criminal,Grand Ravine Gang,Firearms,University,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,41414,2023-10-27,2024-11-24
2023-08-31,,OPT,PSE,Jerusalem District,,,censored,Education Building ,Government: Military,Israeli Defence Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,65937,2024-08-19,2026-03-10
2023-08-30,,OPT,PSE,Jerusalem District,,,censored,Education Building ,No Information,No Information,Arson,Secondary School,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41821,2023-11-12,2024-11-24
2023-08-29,,Mali,MLI,Timbuktu,,,censored,Private Travel,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,1,0,Freed,0,0,0,0,,0,0,41040,2023-10-12,2025-01-10
2023-08-29,,Syria,SYR,Deir ez-Zor Governorate,,,censored,Education Building ,NSA,Syrian Democratic Forces,Firearms,School: No Further Details,1,0,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41456,2023-10-29,2026-01-01
2023-08-29,,Syria,SYR,Deir ez-Zor Governorate,,,censored,Public Building,NSA,Syrian Democratic Forces,Firearms,School: No Further Details,1,0,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41457,2023-10-29,2026-04-01
2023-08-29,,Syria,SYR,Deir ez-Zor Governorate,,,censored,Education Building ,NSA,Syrian Democratic Forces,Firearms,School: No Further Details,1,0,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41820,2023-11-12,2026-01-01
2023-08-29,,Syria,SYR,Deir ez-Zor Governorate,,,censored,Education Building ,Government: Military,Syrian Armed Forces,Firearms,School: No Further Details,1,0,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,42801,2024-01-02,2026-01-01
2023-08-26,,Syria,SYR,Idleb Governorate,,,censored,Education Building ,Government: Military,Syrian or Russian Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,40912,2023-10-10,2026-01-01
2023-08-24,,Nigeria,NGA,Rivers State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Knife,University,0,1,0,0,1,0,True,0,0,0,0,,4,0,4,0,,0,0,41141,2023-10-16,2024-11-24
2023-08-24,,OPT,PSE,West Bank,,,censored,On Way To or From School,Civilian,Israeli settlers,"Tasers, Live and Rubber Bullets",Not Applicable,0,0,0,0,0,0,False,0,6,0,0,,0,0,0,0,,0,0,41379,2023-10-26,2024-11-24
2023-08-24,,Kenya,KEN,Coast,,,censored,Education Building ,NSA,Al-Shabaab,Firearms,Primary School,1,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,83865,2024-09-30,2026-03-10
2023-08-23,,Myanmar,MMR,Mandalay,,,censored,Public Building,Multiple,"Myanmar Armed Forces, Myanmar Police Force",Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,40569,2023-09-26,2026-03-20
2023-08-23,,Ukraine,UKR,Sumy Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,True,0,0,0,0,,4,0,0,0,,0,0,40820,2023-10-06,2025-01-10
2023-08-23,,Bangladesh,BGD,Khulna Division,,,censored,Education Building ,Civilian,Beneficiaries,Other Weapon,Primary School,1,0,0,0,1,0,True,0,1,0,0,,1,0,0,0,,0,0,41169,2023-10-17,2024-11-24
2023-08-23,,South Sudan,SSD,Western Bahr el Ghazal State,,,censored,Education Building ,Police,South Sudan National Police Service,Firearms,University,0,1,1,0,1,0,True,0,0,0,0,,0,0,0,0,Freed,2,0,41494,2023-10-30,2024-11-24
2023-08-23,,Ukraine,UKR,Kherson Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Plane,Pre-School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,61648,2024-08-05,2026-03-10
2023-08-22,,Chile,CHL,Araucanía Region,,,censored,Education Building ,NSA,Resistencia Mapuche Malleco,Arson,Primary School,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41413,2023-10-27,2024-11-24
2023-08-21,,Kenya,KEN,Rift Valley,,,censored,Unspecified Location,NSA,Militia,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,41038,2023-10-12,2024-11-24
2023-08-20,,Myanmar,MMR,Tanintharyi Region,,,censored,Home,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,41356,2023-10-25,2024-11-24
2023-08-20,,Yemen,YEM,Dhamar Governorate,,,censored,Unspecified Location,NSA,Shia al-Houthi rebels,Knife,Not Applicable,0,0,0,0,0,0,False,0,7,3,0,NoInformation,0,0,0,0,,0,0,41383,2023-10-26,2024-11-24
2023-08-19,,Myanmar,MMR,Kayin State,,,censored,Education Building ,Other,People's Defence Force (Myanmar),Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41354,2023-10-25,2024-11-24
2023-08-18,,Bangladesh,BGD,Sylhet Division,,,censored,Education Building ,NSA,Bangladesh Chhatra League,Fist and Foot,Secondary School,1,0,0,0,1,0,True,0,0,0,0,,2,0,2,0,,0,0,41154,2023-10-16,2024-11-24
2023-08-18,,Bangladesh,BGD,Dhaka Division,,,censored,Unspecified Location,Criminal,Criminal,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,41155,2023-10-16,2025-01-10
2023-08-18,,Lebanon,LBN,South Governorate,,,censored,Education Building ,NSA,"Fatah, Jund al-Sham",Firearms,School: No Further Details,1,0,1,0,1,1,False,0,0,0,0,,0,0,0,0,,0,0,41376,2023-10-26,2024-11-24
2023-08-17,,OPT,PSE,West Bank,,,censored,Education Building ,No Information,No Information,No Information on the Weapon Used,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,66006,2024-08-19,2026-03-10
2023-08-17,,Indonesia,IDN,Western New Guinea,,,censored,Education Building ,NSA,West Papua National Liberation Army,Arson,Secondary School,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,77207,2024-09-15,2024-11-24
2023-08-16,,Ukraine,UKR,Kherson Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41021,2023-10-11,2025-01-10
2023-08-16,,Myanmar,MMR,Bago Region,,,censored,Education Building ,Multiple,"KNU Karen National Union (Myanmar), People's Defence Force (Myanmar)",Aerial Bomb: Drone,Primary School,1,0,0,0,0,1,True,0,3,0,0,,5,0,2,0,,0,0,41118,2023-10-15,2025-01-28
2023-08-16,,South Sudan,SSD,Western Bahr el Ghazal State,,,censored,Education Building ,Police,South Sudan National Police Service,Firearms,University,0,1,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41143,2023-10-16,2024-11-24
2023-08-16,,Myanmar,MMR,Mandalay,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,15,NoInformation,0,0,0,0,,0,0,41296,2023-10-23,2025-01-10
2023-08-16,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Other,People's Defence Force (Myanmar),Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,41351,2023-10-25,2025-01-10
2023-08-16,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Multiple,"Myanmar Armed Forces, People's Defence Force (Myanmar)",Firearms,School: No Further Details,1,0,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41352,2023-10-25,2025-01-19
2023-08-16,,Myanmar,MMR,Magway,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41353,2023-10-25,2025-01-10
2023-08-16,,Yemen,YEM,Al Mahwit Governorate,,,censored,Education Building ,NSA,Shia al-Houthi rebels,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,1,StillInCaptivity,0,0,41387,2023-10-26,2025-01-10
2023-08-16,,Chile,CHL,Araucanía Region,,,censored,Education Building ,NSA,Resistencia Mapuche Malleco,Arson,Primary School,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41412,2023-10-27,2024-11-24
2023-08-15,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,NSA,Unidentified Armed Actor,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,40726,2023-10-02,2025-01-10
2023-08-15,,Ukraine,UKR,Volyn Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Missile,Pre-School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,40745,2023-10-03,2025-01-10
2023-08-15,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Aerial Bomb: Drone,University,0,1,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41123,2023-10-15,2025-01-10
2023-08-15,,Syria,SYR,Aleppo Governorate,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Firearms,School: No Further Details,1,0,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,62509,2024-08-07,2026-03-10
2023-08-15,,Syria,SYR,Ar-Raqqa Governorate,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Firearms,School: No Further Details,1,0,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,62510,2024-08-07,2026-03-10
2023-08-15,,Libya,LBY,Tripoli,,,censored,Education Building ,Other,Conflict Party unspecified (Libya),Firearms,University,0,1,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,83197,2024-09-29,2026-03-10
2023-08-14,,Myanmar,MMR,Bago Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Artillery,School: No Further Details,1,0,0,0,0,1,True,0,1,0,0,,3,0,2,0,,0,0,40913,2023-10-10,2025-01-10
2023-08-14,,Nigeria,NGA,Plateau State,,,censored,Education Building ,Criminal,Unidentified Armed Actor,Firearms,Secondary School,1,0,0,0,1,0,True,2,1,0,0,,3,0,0,0,,0,0,41139,2023-10-16,2024-11-24
2023-08-14,,Myanmar,MMR,Mandalay,,,censored,Unspecified Location,Government: Military,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,41295,2023-10-23,2025-01-10
2023-08-14,,Ethiopia,ETH,Addis Ababa,,,censored,Education Building ,Police,Ethiopian Police,No Information on the Weapon Used,School: No Further Details,1,0,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,84467,2024-10-10,2026-03-10
2023-08-13,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,40281,2023-09-02,2024-11-24
2023-08-13,,Myanmar,MMR,Bago Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Shelling,Secondary School,1,0,0,0,0,1,True,0,0,0,0,,2,2,0,0,,0,0,40615,2023-09-28,2025-01-10
2023-08-13,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Aerial Bomb: Plane,Secondary School,1,0,0,0,0,1,True,0,0,0,0,,4,0,0,0,,0,0,40977,2023-10-10,2025-01-10
2023-08-13,,Myanmar,MMR,Sagaing Region,,,censored,Unspecified Location,Government: Military,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,41293,2023-10-23,2025-01-10
2023-08-13,,Myanmar,MMR,Magway,,,censored,Education Building ,Multiple,"Myanmar Police Force, Pyu Saw Htee (Myanmar)",Firearms,School: No Further Details,1,0,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41294,2023-10-23,2024-11-24
2023-08-13,,OPT,PSE,West Bank,,,censored,Education Building ,Civilian,Israeli settlers,"Stones, Sticks and Gravel",School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41378,2023-10-26,2024-11-24
2023-08-12,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Artillery,School: No Further Details,1,0,0,0,0,1,True,0,0,0,0,,6,0,0,0,,0,0,41028,2023-10-12,2025-01-10
2023-08-12,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,41292,2023-10-23,2024-11-24
2023-08-12,,DRC,COD,Ituri,,,censored,Education Building ,Police,DRC National Police,"Tasers, Live and Rubber Bullets",University,0,1,0,0,0,0,True,0,0,0,0,,0,0,0,0,,0,0,64921,2024-08-14,2024-11-24
2023-08-11,,Sudan,SDN,Al Khartum,,,censored,Unspecified Location,Vigilante,Rapid Support Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,1,0,StillInCaptivity,0,0,0,0,,0,0,41149,2023-10-16,2026-01-01
2023-08-11,,Cambodia,KHM,Kratie,,,censored,Education Building ,No Information,No Information,Mine,Secondary School,0,0,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,41170,2023-10-17,2024-11-24
2023-08-11,,Myanmar,MMR,Mandalay,,,censored,Education Building ,Other,People's Defence Force (Myanmar),Arson,School: No Further Details,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41214,2023-10-19,2024-11-24
2023-08-11,,India,IND,Rajasthan,,,censored,Education Building ,Police,India Police,"Stones, Sticks and Gravel",University,0,1,0,0,0,0,True,0,0,0,0,,1,0,1,0,,0,0,84363,2024-10-07,2026-03-10
2023-08-10,,DRC,COD,Tanganyika,,,censored,Education Building ,NSA,Mai Mai Kata Katanga,Arson,School: No Further Details,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41033,2023-10-12,2025-06-06
2023-08-10,,Sudan,SDN,South Kordufan,,,censored,Unspecified Location,Police,National Intelligence and Security Services (Sudan),Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,41148,2023-10-16,2026-02-04
2023-08-10,,Myanmar,MMR,Tanintharyi Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41182,2023-10-18,2024-11-24
2023-08-09,,Myanmar,MMR,Bago Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,Secondary School,1,0,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,41175,2023-10-17,2024-11-24
2023-08-09,,Ukraine,UKR,Kherson Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Mortar,Pre-School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,41822,2023-11-13,2025-01-10
2023-08-08,,Cameroon,CMR,Far-North,,,censored,Unspecified Location,NSA,Islamic State West Africa Province,Firearms,Not Applicable,0,0,0,0,0,0,False,1,1,0,0,,0,0,0,0,,0,0,41032,2023-10-12,2025-01-10
2023-08-08,,Mali,MLI,Koulikoro,,,censored,Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,1,0,NoInformation,0,0,0,0,,0,0,41039,2023-10-12,2025-01-10
2023-08-08,,Afghanistan,AFG,Kunduz Province,,,censored,Unspecified Location,No Information,No Information,Knife,Not Applicable,0,0,0,0,0,0,False,1,1,0,0,,0,0,0,0,,0,0,41151,2023-10-16,2025-01-10
